,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
294,792691,Branta,ruficollis,,birds,Red-breasted Goose,Peter Boesman,Netherlands,"Scherpenisse, Tholen, Zeeland",51.5277,4.1105,0,call,,adult,field recording,//xeno-canto.org/792691,https://xeno-canto.org/792691/download,XC792691-Roodhalsgans-call-B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC792691-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC792691-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC792691-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC792691-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC792691-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC792691-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC792691-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:15,09:00,2023-04-09,2023-04-12,[],A single bird amidst a large group of Barnacle Geese. Wild origin doubtful however.,yes,yes,no,,,no,Olympus LS-05,Telinga Pro-X,44100
295,676388,Branta,ruficollis,,birds,Red-breasted Goose,Alexander Hellquist,Russian Federation,"Novorybny, Khatanga River, Taymyrsky Dolgano-Nenetsky District",72.8471,105.6947,0,call,,,field recording,//xeno-canto.org/676388,https://xeno-canto.org/676388/download,XC676388-lock till xeno Khatangafloden 15 juli spår 66 skiva 1.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/REJAPEDICA/ffts/XC676388-small.png', 'med': '//xeno-canto.org/sounds/uploaded/REJAPEDICA/ffts/XC676388-med.png', 'large': '//xeno-canto.org/sounds/uploaded/REJAPEDICA/ffts/XC676388-large.png', 'full': '//xeno-canto.org/sounds/uploaded/REJAPEDICA/ffts/XC676388-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/REJAPEDICA/wave/XC676388-small.png', 'med': '//xeno-canto.org/sounds/uploaded/REJAPEDICA/wave/XC676388-med.png', 'large': '//xeno-canto.org/sounds/uploaded/REJAPEDICA/wave/XC676388-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,04:30,2015-07-15,2021-09-22,['Larus vegae'],,yes,yes,no,,,no,,,44100
296,101103,Branta,ruficollis,,birds,Red-breasted Goose,Sander Bot,Netherlands,island Schiermonnikoog,53.4714,6.1378,1,call,,,field recording,//xeno-canto.org/101103,https://xeno-canto.org/101103/download,RedBreastedGoose12March2012SchiermonnikoogHolland.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC101103-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC101103-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC101103-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC101103-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC101103-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC101103-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC101103-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:08,?,2012-03-12,2012-05-16,['Branta leucopsis'],"Male of a family party, just before the family group flew off.",unknown,unknown,unknown,,,no,,,44100
297,28529,Branta,ruficollis,,birds,Red-breasted Goose,Stuart Fisher,United Kingdom,"London Wetland Centre, Barnes, London",51,-0.2303,?,call,,,field recording,//xeno-canto.org/28529,https://xeno-canto.org/28529/download,RedbreastedBarnes.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC28529-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC28529-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC28529-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC28529-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC28529-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC28529-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC28529-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:14,?,2004-00-00,2009-01-15,"['Branta leucopsis', 'Clangula hyemalis', 'Parus major']",Captive bird in an outdoor collection,unknown,unknown,unknown,,,no,,,44100
298,899717,Branta,ruficollis,,birds,Red-breasted Goose,John Sirrett,United Kingdom,"Middleton Lakes RSPB, Staffordshire, England",52.5916,-1.6984,60,"call, flight call",male,adult,field recording,//xeno-canto.org/899717,https://xeno-canto.org/899717/download,XC899717-Middleton_20240501_1019_JS_Red-breastedGoose.wav,"{'small': '//xeno-canto.org/sounds/uploaded/GDEIUOUJZB/ffts/XC899717-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GDEIUOUJZB/ffts/XC899717-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GDEIUOUJZB/ffts/XC899717-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GDEIUOUJZB/ffts/XC899717-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GDEIUOUJZB/wave/XC899717-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GDEIUOUJZB/wave/XC899717-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GDEIUOUJZB/wave/XC899717-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:25,10:00,2024-05-01,2024-05-02,['Acrocephalus schoenobaenus'],Recorded this flight call of a Red-breasted Goose of unknown origin at Middleton Lakes as it flew into a field with circa 60 Canada and Greylag geese. On a previous occasion I had seen the bird display to a Canada Goose!  The species is a rare winter visitor to the UK and generally considered to be of wild origin when associated with wintering Russian Geese.,yes,yes,no,,,no,iPhone,integral microphone,48000
299,857072,Branta,ruficollis,,birds,Red-breasted Goose,Sonothèque ADVL,France,"Vains, Manche, Normandie",48.6613,-1.459,0,call,uncertain,adult,field recording,//xeno-canto.org/857072,https://xeno-canto.org/857072/download,XC857072-bernacheacouroux_vainslachaussee_190223_15h.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC857072-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC857072-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC857072-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC857072-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC857072-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC857072-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC857072-large.png'}",//creativecommons.org/publicdomain/zero/1.0/,C,0:09,15:00,2023-12-19,2023-12-22,[],Sonothèque des oiseaux de Carolles et de la baie du Mont-Saint-Michel. Association de Défense de la Vallée du Lude et des sites environnants. Enregistrement Sébastien Provost.,yes,yes,no,,,no,,,44100
300,771003,Branta,ruficollis,,birds,Red-breasted Goose,Michel Veldt,Netherlands,"Bodegraven, Bodegraven-Reeuwijk, Zuid-Holland",52.0747,4.7632,0,nocturnal flight call,,,field recording,//xeno-canto.org/771003,https://xeno-canto.org/771003/download,XC771003-Roodhalsgans-roep---Bodegraven---2022-05-06---2244-copy.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC771003-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC771003-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC771003-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC771003-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC771003-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC771003-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC771003-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:54,22:44,2022-05-06,2022-12-23,[],"Heard in real life, calling from within a group of Barnacle Geese. Compare with my other recordings of Red-breasted Goose from Ameland.",no,no,no,,,no,Roland R07,Dodotronic Hi Sound Stereo parabolic dish,44100
301,683865,Branta,ruficollis,,birds,Red-breasted Goose,Maarten Sluijter,Netherlands,"Serooskerke, Schouwen-Duiveland, Zeeland",51.688,3.828,0,call,,adult,field recording,//xeno-canto.org/683865,https://xeno-canto.org/683865/download,XC683865-20190215-Roodhalsgans-Prunje-Maarten Sluijter.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UWFNNKHNAE/ffts/XC683865-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UWFNNKHNAE/ffts/XC683865-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UWFNNKHNAE/ffts/XC683865-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UWFNNKHNAE/ffts/XC683865-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UWFNNKHNAE/wave/XC683865-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UWFNNKHNAE/wave/XC683865-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UWFNNKHNAE/wave/XC683865-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:08,16:58,2019-02-15,2021-11-01,['Branta leucopsis'],,yes,yes,no,,,no,,,44100
302,438804,Branta,ruficollis,,birds,Red-breasted Goose,Justin Jansen,Netherlands,"Buren, Ameland, Friesland",53.4421,5.8059,0,call,,,field recording,//xeno-canto.org/438804,https://xeno-canto.org/438804/download,XC438804-70881.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MLVNFGNTVQ/ffts/XC438804-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MLVNFGNTVQ/ffts/XC438804-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MLVNFGNTVQ/ffts/XC438804-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MLVNFGNTVQ/ffts/XC438804-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MLVNFGNTVQ/wave/XC438804-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MLVNFGNTVQ/wave/XC438804-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MLVNFGNTVQ/wave/XC438804-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:12,20:00,2018-05-20,2018-10-16,[],"IN a flock of Barnacle Goose, close to breeding spot of Black-tailed Godwit.",yes,yes,no,,,no,,,44100
303,857426,Branta,ruficollis,,birds,Red-breasted Goose,Jochem verweij,Netherlands,"Schiermonnikoog, Schiermonnikoog, Friesland",53.4758,6.1661,0,call,uncertain,juvenile,field recording,//xeno-canto.org/857426,https://xeno-canto.org/857426/download,XC857426-180204_0063.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OECYVAVRRI/ffts/XC857426-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OECYVAVRRI/ffts/XC857426-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OECYVAVRRI/ffts/XC857426-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OECYVAVRRI/ffts/XC857426-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OECYVAVRRI/wave/XC857426-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OECYVAVRRI/wave/XC857426-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OECYVAVRRI/wave/XC857426-large.png'}",//creativecommons.org/licenses/by-sa/4.0/,D,0:30,10:44,2023-12-23,2023-12-25,"['Branta leucopsis', 'Branta bernicla', 'Larus argentatus', 'Coloeus monedula', 'Numenius arquata']",,yes,yes,no,,,no,tascam dr-05x,,44100
304,402095,Branta,ruficollis,,birds,Red-breasted Goose,Aidan Place,Bulgaria,"Durankulak, Shabla, Dobrich",43.6945,28.5578,10,call,,,field recording,//xeno-canto.org/402095,https://xeno-canto.org/402095/download,XC402095-RBGO.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC402095-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC402095-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC402095-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC402095-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/wave/XC402095-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/wave/XC402095-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/wave/XC402095-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:14,17:00,2018-02-07,2018-02-07,[],,yes,yes,no,,,no,,,44100
305,503262,Branta,sandvicensis,,birds,Nene,Phoenix Birder,United States,"Hanalei NWR, Kauai County, Hawaii",22.2029,-159.473,10,call,,,field recording,//xeno-canto.org/503262,https://xeno-canto.org/503262/download,XC503262-HaGo.2019.10.09.Hi.Kauai.HanaleiNWR.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC503262-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC503262-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC503262-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC503262-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UKNISVRBBF/wave/XC503262-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UKNISVRBBF/wave/XC503262-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UKNISVRBBF/wave/XC503262-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,12:49,2019-10-09,2019-10-20,['Anas wyvilliana'],"Sound Devices MixPre-3 Wildtronics Stereo Model #WTPMMSA 22” Parabolic Reflector, phoenixbirder@gmail.com",yes,yes,no,,,no,,,44100
306,314510,Branta,sandvicensis,,birds,Nene,Bobby Wilcox,United States,"Kilauea Lighthouse, Kauai County, Hawaii",22.2312,-159.4017,50,call,,,field recording,//xeno-canto.org/314510,https://xeno-canto.org/314510/download,XC314510-Nene Longer Calls 1300 mp3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314510-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314510-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314510-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314510-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314510-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314510-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314510-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,17:30,2015-10-29,2016-05-02,[],Honking type calls from a pair.  Walking around in a parking lot about 3' from me.,yes,yes,no,,,no,,,44100
307,314509,Branta,sandvicensis,,birds,Nene,Bobby Wilcox,United States,"Kilauea Lighthouse, Kauai County, Hawaii",22.2312,-159.4017,50,call,,,field recording,//xeno-canto.org/314509,https://xeno-canto.org/314509/download,XC314509-Nene Call 2 1230 mp3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314509-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314509-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314509-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314509-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314509-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314509-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314509-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,17:30,2015-10-29,2016-05-02,[],Walking around in a parking lot about 3' from me.,yes,yes,no,,,no,,,44100
308,210217,Branta,sandvicensis,,birds,Nene,Ross Gallardy,United States,"Princeville, Kauai County, Hawaii",22.2094,-159.4754,0,call,,,field recording,//xeno-canto.org/210217,https://xeno-canto.org/210217/download,XC210217-Nene_Kauai_011115_flyover.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC210217-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC210217-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC210217-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC210217-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC210217-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC210217-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC210217-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,10:30,2015-01-11,2015-01-15,[],calls given from pair flying over,yes,yes,no,,,no,,,44100
309,58930,Branta,sandvicensis,,birds,Nene,Frank Lambert,United States,"Hakalau NWR, E slope Mauna Kea, Hawai'i (Big Island), HA",19.7901,-155.3273,1900,"call, trumpeting calls whilst feeding",,,field recording,//xeno-canto.org/58930,https://xeno-canto.org/58930/download,Branta_sandvicensis-FL_HakalauForestNWR_Hawaii_Hawaii_USA_1900m_16June2010_R09_0081.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC58930-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC58930-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC58930-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC58930-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC58930-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC58930-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC58930-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:13,14:00,2010-06-16,2010-07-30,[],,unknown,unknown,unknown,,,no,,,48000
310,929831,Branta,sandvicensis,,birds,Nene,Paul Driver,United States,"Lihue, Kauai County, Hawaii",21.962,-159.3431,30,call,,,field recording,//xeno-canto.org/929831,https://xeno-canto.org/929831/download,XC929831-NENE-Lihue-Kauai-6.14am-08162024.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929831-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929831-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929831-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929831-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929831-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929831-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929831-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,06:14,2024-08-16,2024-08-25,[],,yes,yes,no,,,no,,,44100
311,929830,Branta,sandvicensis,,birds,Nene,Paul Driver,United States,"Lihue, Kauai County, Hawaii",21.962,-159.3431,30,call,,,field recording,//xeno-canto.org/929830,https://xeno-canto.org/929830/download,XC929830-NENE-Lihue-Kauai-5.59am-08162024.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929830-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929830-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929830-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929830-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929830-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929830-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929830-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:53,05:59,2024-08-16,2024-08-25,[],,yes,yes,no,,,no,,,44100
312,929829,Branta,sandvicensis,,birds,Nene,Paul Driver,United States,"Lihue, Kauai County, Hawaii",21.962,-159.3431,30,call,,,field recording,//xeno-canto.org/929829,https://xeno-canto.org/929829/download,XC929829-NENE-Lihue-Kauai-5.55am-08162024.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929829-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929829-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929829-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC929829-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929829-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929829-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC929829-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:53,05:55,2024-08-16,2024-08-25,[],,yes,yes,no,,,no,,,44100
313,314511,Branta,sandvicensis,,birds,Nene,Bobby Wilcox,United States,"Kilauea Lighthouse, Kauai County, Hawaii",22.2312,-159.4017,50,call,,,field recording,//xeno-canto.org/314511,https://xeno-canto.org/314511/download,XC314511-Nene Pair Kilauea 1300 mp3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314511-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314511-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314511-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC314511-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314511-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314511-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC314511-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:40,17:30,2015-10-29,2016-05-02,[],An array of honking type calls from a pair and some other birds in the background.  Walking around in a parking lot about 3' from me.,yes,yes,no,,,no,,,44100
